alligation	"(nt.) saṁyojana; sandhikaraṇa."
alligator	"(m.) kumbhīla; suṁsumāra."
alliteration	"(m.) anuppāsa. (f.) samānakkharatā."
allocate	"(v.t.) onojeti; koṭṭhāse niyameti. (pp.) onojita; niyamitakoṭṭhāsa."
allocation	"(nt.) onojana; bhāganiyamana."
allot	"(v.t.) saṁvibhajati; bhāgaso deti. (pp.) saṁvibhatta; bhāgaso-dinna."
allotment	"(m.) vibhatta-koṭṭhāsa. (nt.) putthakkaraṇa."
allow	"(v.t.) anujānāti; anumaññati; aṅgīkaroti. (pp.) anuññāta; anumata; aṅgīkata."
allowable	"(adj.) anuññātabba; aṅgīkaraṇīya."
allowance	"(f.) anuññā; anumati. (-granted to someone) (nt.) vetana; posāvanika."
alloy	"(v.t.) misseti; dūseti. (pp.) missita; dūsita. (m.) missitaloha. (nt.) missana; dūsana."
allude	"(v.i.) aniyamena vadati; sandhāya or upādaya bhāsati. (pp.) aniyamena vutta; upādaya bhāsita."
allure	"(v.t.) palobheti; sammoheti. (pp.) palobhita; sammohita."
allurement	"(nt.) palobhana; sammohana."
alluring	"(adj.) palobhaka."
allusion	"(f.) upanītavācā. (nt.) āsajjavacana."
alluvial	"(adj.) kalalamaya."
ally	"(v.t.) sambandhati; saṁyojeti; sandhāti. (pp.) sambaddha; saṁyutta; sandhita. (m.) sahāya; mitta; ekapakkhika."
allāpa	"m." "conversation."
allīna	"pp. of allīyati" "stuck; slung. (adj.), clinging."
allīyana	"nt." "sticking; clinging."
allīyati	"ā + lī + ya" "clings; sticks to."
almanac	"(nt.) nakkhattapañcaṅga. (nt.) dinadassana."
almighty	"(adj.; n.) nikhilabaladhara."
almoner	"(m.) dānasaṁvibhajaka."
almonry	"(f.) dānasālā."
almost	"(adv.) pāyo; bhīyoso."
almost dead	"(adj.) matapāya."
almost the whole	"(adv.) kevalakappaṁ."
alms	"(f.) bhikkhā. (m.) piṇḍapāta. (nt.) dāna."
alms bowl	"(m.) patta."
alms collection	"(m.) bhikkhācāra. (f.) uñchācariyā."
alms collector	"(m.) piṇḍapātika; bhikkhaka."
alms giver	"(m.) piṇḍadāyī."
alms giving	"(nt.) bhikkhādāna."
alms hall	"(nt.) bhattagga. (f.) dānasālā."
alobha	"m." "disinterestedness."
aloe	"(m.) agaru; agalu."
aloft	"(adv.) upari; uddhaṁ."
alola	"adj." "not covetous or distracted by desires." "āloḷa (m.), agitation; confusion; uproar."
alolupa	"adj." "not covetous or distracted by desires."
alone	"(adv.) kevalaṁ. (adj.) ekaka; adutiya; asahāya."
along	"(adv.) ādito yāv'antā."
along shore	"(adv.) anutīraṁ."
along side	"(ind.) passato."
along the bank	"(adv.) anutīraṁ."
along with	"(ind.) saha; saddhiṁ."
aloof	"(adv.) ārā; ārakā; dūrato."
aloofness	"(nt.) āratta; dūratta."
aloud	"(adv.) uccassarena."
alphabet	"(f.) vaṇṇamālā."
alphabetical	"(adj.) vaṇṇamālānugata."
already	"(adv.) pageva."
also	"(adv.; conj.) apica; puna ca; aparañ ca."
altar	"(nt.) pūjāsana. (f.) yāgavedikā."
alter	"(v.t.) viparivatteti; vipariṇāmeti. (pp.) viparivattita; vipariṇāmita. (v.i.) viparivattati. (pp.) viparivatta."
alteration	"(nt.) vipariṇāmana; aññathākaraṇa."
alterative	"(adj.) viparivattaka; vipariṇāmanta."
altercate	"(v.i.) vivadati. (pp.) vivadita."
altercation	"(m.) vivāda. (nt.) bhaṇḍana."
alternate	"(v.t.) vārena karoti. (v.i.) vikappena pāpuṇāti. (pp.) vārena kata; vikappena patta. (adj.) ekantarika; vikappāgata; vārānugata."
alternately	"(adv.) vārena vāraṁ; aññamaññaṁ."
alternation	"(nt.) aññamaññaparivattana. (m.) pariyāya."
alternative	"(m.) vikappa; itaravidhi. (adj.) vikappayutta; itarītara."
alternatively	"(adv.) vikappavasena."
although	"(conj.) yadi pi; sace pi; api."
altitude	"(m.) ubbedha."
altogether	"(adv.) sabbaso; sabbathā; sabbasaṅgahavasena."
altruism	"(f.) parahitakāmitā."
altruist	"(m.) paratthakārī."
altruistic	"(adj.) parahitakara."
aluddha	"adj." "generous; liberal."
aluminium	"(nt.) lahu-setaloha."
always	"(adv.) satataṁ; niccaṁ; santataṁ; anavarataṁ."
alābha	"m." "loss; missing of gain."
alābu	"nt." "long white gourd."
alāpu	"nt." "long white gourd."
alāta	"nt." "firebrand."
alīna	"adj." "not sluggish; active."
amacca	"m." "1. a privy councillor; 2. a fellow-worker; colleague."
amaggakusala	"adj." "one who does not know the road well."
amain	"(adv.) ativegena."
amajja	"nt." "that which is not intoxicating."
amajjapa	"adj." "one who does not take strong drinks; abstaining form intoxicants."
amala	"adj." "pure; stainless; faultless."
amalgamate	"(v.t.) misseti; saṁyojeti. (pp.) missita; saṁyojita. (adj.) missībhūta."
amalgamation	"(nt.) missīkaraṇa; saṁyojana."
amama	"adj." "unselfish; free from longing."
amanussa	"m." "1. a demon; a ghost; 2. a deity."
amanāpa	"adj." "detesful."
amara	"adj." "immortal; deathless. (m.), a deity." "amarā (f.), an eel."
amarāvikkhepa	"m." "struggle of an eel."
amass	"(v.t.) sañcināti; rāsīkaroti. (pp.) sañcita; rāsīkata."
amassment	"(m.) sañcaya; puñja. (nt.) rāsīkaraṇa."
amata	"nt." "ambrosia; the deathless state." "amatā (f.), embolic myrobalan."
amatamagga	"m." "path to deathlessness."
amatandada	"adj." "bringing the deathless state."
amatapada	"nt." "conveying to deathlessness."
amateur	"(adj.) kalābhirata; vonodakāmī."
amateyyatā	"f." "disrespect towards one's mother."
amative	"(adj.) pemayutta; sānurāga."
amativeness	"(f.) pemayuttatā; sānurāgatā."
amatory	"(adj.) pemabahula; siṅgārappiya; pemānubaddha."
amatta	"adj." "not intoxicated. (nt.), small earthen vessel."
amattaññutā	"f." "immoderation"
amattaññū	"adj." "immoderate."
amatteyya	"adj." "not respecting one's mother."
amatteyyatā	"f." "disrespect towards one's mother."
amattika	"nt." "earthenware; crockery."
amaze	"(v.t.) vimheti. (pp.) vimhita."
amazement	"(m.) vimhaya. (nt.) acchariya."
amazing	"(adj.) vimhayāvaha; acchariyajanaka."
amazon	"(f.) yuddhakāminī."
amba	"m." "mango tree. (nt.), mango fruit." "ambā (f.), mother."
ambalaṭṭhikā	"f." "a mango plant."
ambapakka	"nt." "ripe mango."
ambapiṇḍī	"f." "a bunch of mangoes."
ambapāna	"nt." "a syrup made from mangoes."
ambara	"nt." "1. a cloth; 2. the sky."
ambasaṇḍa	"m." "a mango grove."
ambassador	"(m.) rajadūta."
ambassadorship	"(nt.) dūtakicca."
ambavana	"nt." "a mango grove."
ambaṅkura	"m." "sprout of a mango."
amber	"(m.) tiṇamaṇi; vaṁsavaṇṇa."
ambho	"nt." "hollo! hey! (a particle employed to draw attention)."
ambiguity	"(f.) ubhayatthata; silesakathā."
ambiguous	"(adj.) sandiddha; apākaṭattha; silesattha."
ambiguously	"(adv.) sasandehaṁ; sāsaṅkaṁ."
ambila	"adj." "sour. (m.), sour taste; acid."
ambition	"(f.) īhā; yasākaṅkhā; unnatikāmata."
ambitious	"(adj.) unnatikāmī; īhāyutta."
ambitiously	"(adv.) īhāya; unnatikāmatāya."
amble	"(v.i.) saṇikaṁ gacchati. (pp.) saṇikaṁ gata."
ambrosia	"(f.) sudhā. (nt.) amata; pīyūsa."
ambrosial	"(adj.) amatasadisa."
ambu	"nt." "water."
ambucārī	"m." "a fish."
ambuda	"m." "a cloud."
ambudhara	"m." "a cloud."
ambuja	"adj." "aquatic. (nt.), a lotus. (m.), a fish."
ambujjinī	"f." "lotus pond."
ambulance	"(m.) gilānaratha."
ambulate	"(v.i.) parikkamati; anupariyāti."
ambulatory	"(adj.) jaṅgama."
ambuscade	"(v.i.) nilīyati; nilīyitvā tiṭṭhati. (pp.) nilīna. (v.t.) nilīyāpeti. (pp.) nilīyāpita. (nt.) nilīnaṭṭhāna. (f.) nilīnasenā."
ambush	"(v.t.) nilīyāpeti. (pp.) nilīyāpita. (v.i.) nilīyati. (pp.) nilīna. (nt.) 1. nilīyana; 2. nilīyāpana."
ameliorate	"(v.t.i.) unnāmeti; saṁvaḍḍheti. (pp.) unnāmita; saṁvaḍḍhita."
amelioration	"(f.) unnāmanā; saṁvaḍḍhanā."
amen	"(intj.) sādhu; evam atthu!"
amenability	"(f.) suvacatā; assavatā."
amenable	"(adj.) suvaca; assava; anuvattaka."
amend	"(v.t.) paṭisaṅkharoti; saṁsodheti. (pp.) paṭisaṅkhata; saṁsodhita. (v.i.) duccaritaṁ pajahati."
amendable	"(adj.) saṅkharaṇāraha; saṁsodhetabba."
amendment	"(nt.) paṭisaṅkharaṇa; saṁsodhana."
amenity	"(f.) manuññatā; ramatā. (m.; plu.) manoharaguṇā."
amerce	"(v.t.) daṇḍaṁ paṇeti."
amercement	"(nt.) daṇḍādāna."
amethyst	"(m.) ambaṅkuramaṇī."
amha	"plu. of amhi" "we are. (personal pron.), I, we. = amhi (1st. sing. of as, to be) I am." "amhā (plu. of amhi), we are."
amhi	"1st. sing. of as, to be" "I am."
amiable	"(adj.) pemanīya; suhada; pāsādika."
amiableness	"(f.) pemanīyatā; pāsādikatā."
amicable	"(adj.) suhada; samaggārāma."
amicableness	"(f.) mettā; sāmaggi. (nt.) sohajja."
amicably	"(adv.) suhadatāya; mittabhāvena."
amid	"(prep.) majjhe; antare (with genitive)."
amilāta	"adj." "not withered." "amilātā (f.), a medicinal plant, aloe vulgaris."
amiss	"(adv.) ayathā. (adj.) anucita; uppaṭipāṭika."
amissa	"adj." "unmixed."
amita	"adj." "boundless; immeasurable."
amitta	"m." "enemy."
amity	"(f.) mettā; metti. (nt.) sohajja; sakhya."
amitābha	"adj." "of boundless lustre."
ammaṇa	"nt." "a standard measure of grain, which is about five bushels."
ammunition	"(nt.) yuddhopakaraṇa."
ammā	"f." "mother. (Vocative amma is often used to address a girl or a daughter)."
amnesty	"(nt.) dosavimocana; aparādhakhamana."
amogha	"adj." "not empty; not futile."
amoha	"m." "wisdom."
among	"(prep.) see amid."
amongst	"(prep.) see amid."
amorous	"(adj.) anurāgī; kāmuka; rasika."
amorously	"(adv.) sānurāgaṁ; savibbhamaṁ."
amorousness	"(m.) anurāga."
amount	"(m.) pamāṇa. (f.) saṅkhyā; mattā. (v.i.) (to) upeti; saṅkhaṁ gacchati. (pp.) upeta; saṅkhaṁ gata."
amphibian	"(adj.; m.) thala-jalacārī."
amphibious	"(adj.) thalajalagocara."
amphibology	"(f.) dveḷhakavācā. (nt.) silesavākya."
amphitheatre	"(nt.) aṇḍākāra-raṅgamaṇḍala."
ample	"(adj.) 1. visāla; vipula; vitthiṇṇa; 2. pahūta; pacura; sambahula."
ampleness	"(nt.) vipulatta."
amplification	"(nt.) visālīkaraṇa. (m.) vitthāra."
amplifier	"(m.) saṁvaddhaka."
amplify	"(v.t.) bahulīkaroti; abhivaḍḍheti; bhāveti. (pp.) bahulīkata; abhivaḍḍhita; bhāvita. (v.i.) abhivaḍḍhati. (pp.) abhivuddha."
amplitude	"(nt.) mahatta; vepulla; bāhulla."
amputate	"(v.t.) vikalaṅgaṁ or aṅgacchedaṁ karoti. (pp.) kataṅgaccheda."
amputation	"(m.) aṅgaccheda."
amu	"pron." "such and such."
amucchita	"adj." "not infatuated; not greedy."
amuck	"(adv.) mummattākārena."
amulet	"(m.; nt.) kavaca; antarāyanivāraka."
amuse	"(v.t.) rameti; vinodayati. (pp.) ramāpita; vinodita."
amuse oneself	"ramati; dibbati; nandati. (pp.) rata; nadita."
amusement	"(f.) abhirati; kīḷā. (nt.) abhiramana."
amusing	"(adj.) ramma; manuñña; tuṭṭhijanaka."
amutra	"adj." "in such and such a place."
amāmaka	"adj." "unselfish; free from longing."
amānusa	"adj." "non-human."
amānusika	"adj." "non-human."
amātāpitika	"adj." "parentless; an orphan."
amāvasī	"f." "new-moon day."
anabhirata	"adj." "not taking delight in."
anabhirati	"f." "discontent; dissatisfaction; melancholy."
anabhāva	"(anu + abhāva), m." "utter cessation. *ana + bhāva (given in ptsd.) is not correct."
anacchariya	"adj." "not wonderful; simple."
anachronic	"(adj.) kālānanurūpa."
anachronism	"(m.) kālavirodha."
anaconda	"(m.) ajagara."
anadhivara	"m." "the Blessed One."
anaemia	"(m.) rudhirakkhaya."
anaesthetic	"(adj.) visaññākara."
anaesthetise	"(v.t.) visaññīkaroti. (pp.) visaññīkata."
anagram	"(m.) vacanavipallāsa; akkharavipallāsa."
anagrammatize	"(v.t.) vacanavipallāsaṁ or akkharavipallāsaṁ karoti. (pp.) katavacanavipallāsa."
anagāriya	"nt." "homelessness."
anajjhiṭṭha	"adj." "unasked for; being not invited."
anala	"m." "fire."
analaṅkata	"adj." "1. dissatisfied; 2. not decorated."
analects	"(f.) subhāsitamālā."
analogical	"(adj.) tulya; sadisa; samāna; sarikkha."
analogise	"(v.t.i.) samāneti; upamāto dasseti. (pp.) samānita; upamāto dassita."
analogous	"(adj.) tulya; sadisa; samāna; sarikkha."
analogy	"(f.) tulyatā; sarūpatā; upamā. (nt.) samānatta; sadisatta; opamma."
analyse	"(v.t.) vibhajati; paricchindati; vavatthapeti. (pp.) vibhatta; paricchinna; vavatthapita."
analysis	"(nt.) vibhajana. (m.) vyavaccheda; viccheda."
analyst	"(m.) vicchedaka."
analytic	"(adj.) vicchedāyatta; pabhedagata. (f.; plu.) pabhedavijjā."
analytic insight	"(f.) paṭisambhidā."
anamatagga	"adj." "one whose beginning is unknown."
ananta	"adj." "endless; limitless; infinite."
anantara	"adj." "next; adjoining; immediately following."
anantaraṁ	"adv." "after that."
ananubhodha	"m." "not understanding."
ananucchavika	"adj." "improper; not befitting; inappropriate."
anapekkha	"adj." "without expectance."
anappaka	"adj." "much; many; not trifling."
anapāyinī	"f." "which does not leave; not deserting."
anarchic	"(adj.) nītiviruddha."
anarchism	"(f.) rājavirodhitā."
anarchist	"(m.) rajjavirodhī; rājapaccatthika."
anarchronic	"(adj.) kālānanurūpa."
anarchy	"(nt.) arājakatta. (m.) rājavihara."
anariya	"adj." "ignoble; vulgar."
anasana	"adj." "having no consolation."
anassava	"adj." "disobedient."
anathema	"(m.) abhisāpa."
anathematise	"(v.t.) abhisapati. (pp.) abhisapita."
anatomical	"(adj.) vyavacchedavisayaka."
anatomise	"(v.t.) (sarīraṁ) vicchindati. (pp.) (sarīraṁ) vicchinna."
anatomist	"(m.) dehavicchedaka."
anatomy	"(f.) sarīravicchedavijjā."
anatta	"adj." "soul-less. (m.), non-ego."
anattamana	"adj." "displeased; irritated."
anattha	"m." "1. harm; 2. misfortune."
anavarata	"adj." "constant."
anavarataṁ	"adv." "constantly; continually."
anavasesa	"adj." "without any remainder; complete."
anavasesaṁ	"adv." "fully; completely."
anavaya	"adj." "not lacking; complete."
anavaṭṭhita	"adj." "unsettled; unsteady."
anaya	"m." "misfortune."
anaṅgaṇa	"adj." "passionless; blameless."
anaṇa	"adj." "free of debt."
ancestor	"(m.) papitāmaha; ādipurisa; pubbapurisa."
ancestral	"(adj.) ādipurisāyatta; paramparāgata."
ancestry	"(f.) paramparā; kulapaveṇī. (nt.) gotta."
anchor	"(m.) nāvābandha; nāvaṅkusa. (v.t.) nāvaṁ bandhati; niccalaṁ karoti. (pp.) baddhanāva; niccalīkata."
anchorage	"(nt.) 1. nāvābandhana; 2. bandhanaṭṭhāna. (m.) nāvāsuṅka."
anchoret	"(m.) tāpasa; isi."
anchorite	"(m.) tāpasa; isi."
ancient	"(adj.) purāṇa; purātana; porāṇika; santanika."
anciently	"(adv.) purā; bhūtapubbaṁ."
ancientness	"(nt.) purāṇatta."
ancillary	"(adj.) upakāraka; upatthambhaka."
and	"(conj.) ca; api; api ca."
and then	"(conj.) tato; atha."
and yet	"(conj.) atha ca pana."
andha	"adj." "1. blind; 2. foolish."
andhabhūta	"adj." "mentally blind; ignorant."
andhabāla	"adj." "silly; very foolish."
andhaka	"adj." "belonging to the Andhra country. (m.), gad-fly."
andhakaraṇa	"adj." "blinding; confusing."
andhakāra	"m." "darkness; bewilderment."
andhantama	"m.; nt." "deep darkness."
androgynous	"(adj.) ubhayaliṅgika; ubhatobyañjanaka."
androgyny	"(m.) ubhayaliṅgī."
andu	"m." "a fetter; a chain."
andughara	"nt." "prison."
anduka	"m." "a fetter; a chain."
anecdote	"(nt.) upākhyāna. (f.) saṅkhittapavatti."
anedha	"adj." "fuel-less."
aneja	"adj." "free from lust."
aneka	"adj." "many; various."
anekajāti	"adj." "having many rebirths."
anekapariyāya	"m." "various ways."
anekappakāra	"adj." "multifarious; manifold; divers."
anekasākha	"adj." "with many branches."
anekavidha	"adj." "multifarious; manifold; divers."
anekavihita	"adj." "of different kinds; various."
anemometer	"(nt.) vāyuvegamāṇaka."
anent	"(prep.) adhikicca; uddissa; sandhāya."
anesanā	"f." "wrong way of earning."
anew	"(adv.) abhinavaṁ; puna pi."
aneḷa	"adj." "faultless; pure."
aneḷagala	"adj." "free from dripping saliva."
aneḷaka	"adj." "faultless; pure."
angel	"(m.) devadūta."
angelic	"(adj.) dibba; amānusika; devadūtāyatta."
angelical	"(adj.) dibba; amānusika; devadūtāyatta."
anger	"(m.) kopa; kodha; rosa; paṭigha. (nt.) kujjhana."
angle	"(v.t.) balisena hanati. (pp.) balisahata. (nt.) balisa. (m.) koṇa; aṁsa."
angler	"(m.) bālisika."
anglicise	"(v.t.) eṅglaṇḍiyaṁ akroti. (pp.) eṅglaṇḍiyakata."
Anglo-Saxon	"(m.) eṅglaṇḍiya-sakāsūnu."
angrily	"(adv.) kopena; rosena; sakopaṁ."
angry	"(adj.) kuddha; kupita; ruṭṭha; sakopa; dosākula."
anguish	"(f.) tibbavedanā. (m.) pariḷāha; atitāpa."
angular	"(adj.) sakoṇaka."
anibbisanta	"pr.p." "not finding out."
anicca	"adj." "not stable; impermanent."
aniccato	"ind." "as impermanent."
anicchamāna	"pr.p." "unwilling."
anicchanta	"pr.p." "unwilling."
anicchā	"f." "disliking; dispassion."
anigha	"adj." "free from trouble." "anīgha (adj.) free from trouble."
aniketa	"adj." "without an abode."
anikkasāva	"adj." "not free from impurity of mind."
anila	"m." "wind."
anilaloddhuta	"adj." "shaken by the wind."
anilapatha	"m." "the sky."
animal	"(m.) satta; pāṇī; dehī; jīvī."
animal kingdom	"(m.) jīvaloka."
animalcule	"(m.) sukhumapāṇī."
animalise	"(v.t.) sajīvaṁ karoti. (pp.) sajīvaṁ kata."
animalism	"(f.) indriyāsattatā."
animate	"(v.t.) sajīvaṁ karoti; uttejeti; ussukkāpeti. (pp.) sajīvakata; sajīvajita; sajīvapita. (adj.) sajīva; sacetana."
animation	"(f.) uttejanā."
animisa	"adj." "unwinking."
animism	"(m.) attavāda."
animist	"(m.) attavādī."
animistic	"(adj.) attavādāyatta."
animosity	"(nt.) vera. (m.) viddesa."
animus	"(m.) vyāpāda."
anindita	"adj." "blameless; not reviled."
anindiya	"adj." "deserving no contempt."
anisammakārī	"adj." "not acting considerately; hasty."
anissara	"adj." "having no power or influence."
anivattana	"nt." "non-stoppage."
aniyata	"adj." "uncertain; not settled."
aniñjana	"nt." "immobility."
aniñjita	"adj." "unshaken; undisturbed."
aniṭṭha	"adj." "unpleasant; not agreeable."
aniṭṭhita	"adj." "unfinished; not completed."
ankle	"(m.) gopphaka."
anklet	"(nt.) nūpura"
Anna	"(m.) rūpiyassa; soḷasamabhāga."
anna	"nt." "food; boiled rice."
annada	"adj." "one who gives food."
annalist	"(m.) itihāsalekhaka."
annals	"(m.) vassikavuttanta; itihāsa."
annapāna	"nt." "food and drink."
annex	"(v.t.) saṁyojeti; sambandhati. (pp.) saṁyojita; sambaddha."
annexation	"(nt.) sambandhana; saṁyojana; ghaṭana."
annihilate	"(v.t.) ucchindati; nirodheti; vyantīkaroti. (pp.) ucchinna; niruddha; vyantīkata."
annihilation	"(m.) uccheda; nirodha. (nt.) visaṅkharaṇa."
annihilator	"(m.) ucchedaka."
anniversary	"(m.) vassikussava; (adj.) saṁvaccharika."
annotate	"(v.t.i.) vyākhyāti; vaṇṇeti. (pp.) vyākhyāta; vaṇṇita."
annotation	"(nt.) vyākhyāna. (f.) atthavaṇṇanā."
annotator	"(m.) vyākhyātu; ṭīkākāra."
announce	"(v.t.) anusāveti; pakāseti; nivideti. (pp.) anusāvita; pakāsita; nivedita."
announcement	"(nt.) anusāvana; nivedana; ārocana; pakāsana."
announcer	"(m.) anusāvaka; ārocaka; nivedaka."
annoy	"(v.t.) viheṭheti; kopeti; upaddaveti. (pp.) viheṭhita; kopita; upadduta."
annoyance	"(f.) vihesā; viheṭhanā; pakopanā."
annoying	"(adj.) viheṭhaka; pīḷākara."
annual	"(adj.) anuvassika. (m.) anuvassikasaṅgaha."
annually	"(adv.) anuvassaṁ; anusaradaṁ."
annuity	"(nt.) vassikavetana."
annul	"(v.t.) lopeti; samucchindati. (pp.) lutta; samucchinna."
annular	"(adj.) vaṭṭula; valayākāra."
annunciate	"(v.t.) (ādito) pakāseti (or) viññāpeti (pp.) pakāsita; viññāpita."
annunciation	"(f.) pakāsanā; pageva ñāpanā."
annunciator	"(m.) pakāsaka; nivedaka."
anodaka	"adj." "waterless."
anodissa	"adv." "indefinitely."
anodissaka	"adj." "1. unrestricted; 2. general; 3. without a personal hint."
anodye	"(adj.) rujāpahāraka; vedanānāsaka."
anoint	"(v.t.) ālepeti; vilimpeti; abhañjati; añjeti. (pp.) ālepita; abhañjita; añjita."
anoint as a king	"(v.t.) rajje abhisiñcati. (pp.) rajje abhisitta."
anointment	"(m.) abbhaṅga. (nt.) vilepana."
anojā	"f." "a plant with orange-coloured flowers."
anoka	"adj." "1. houseless; 2. free from attachment."
anokāsa	"adj." "having no opportunity, space or time."
anoma	"adj." "superior."
anomadassī	"m." "one who has supreme knowledge."
anomalous	"(adj.) niyāmaviruddha; uppaṭipāṭika."
anomalously	"(adv.) vidhivirodhena."
anomaly	"(m.) vyabhicāra; vidhivirodha."
anon	"(adv.) muhuṁ; tāvad eva; sapadi."
anonamanta	"adj." "not bending down."
anonym	"(m.) ninnāmika."
anonymous	"(adj.) aññātanāma; apākaṭanāma."
anonymously	"(adv.) nāmanidassanaṁ vinā."
anosakkanā	"f." "strenuousness."
anotaraṇabhāva	"m." "the fact of not getting down."
anotatta	"m." "name of a lake in the Himalayas (from which several Indian rivers flow)."
another	"(adj.) apara; itara; añña; para."
another country	"(nt.) desantara."
another day	"(adv.) aññadā."
anottappa	"nt." "recklessness."
anottāpī	"adj." "not afraid of sin; reckless."
anovasska	"adj." "sheltered from the rain."
answer	"(v.t.i.) vissajjeti; paṭivacanaṁ deti. (pp.) vissajjita; dinnapaṭivacana. (nt.) paṭivacana; paccuttara; vissajjana."
answerable	"(adj.) paṭivacanīya; vissajjitabba."
ant	"(f.) pipīlikā; kipillikā."
anta	"m." "the end; goal; top. nt. intestine."
antagamana	"nt." "going to an end; eradication."
antaganṭhi	"m." "twisting of the intestine."
antagonism	"(m.) virodha. (f.) vipakkhatā."
antagonist	"(m.) virodhī; vipakkhaka; paṭipakkhī."
antaguṇa	"nt." "mesentery."
antaka	"m." "the Death."
antakara	"adj." "putting an end to."
antakiriyā	"f." "ending; relief."
antamoso	"ind." "at least."
antara	"nt." "difference. adj. inner; inter." "antarā (adv.), in between; meanwhile."
antaradhāna	"nt." "disappearance."
antaradhāpeti	"cause. of antaradhāyati" "causes to disappear."
antaradhāyana	"nt." "disappearance."
antaradhāyati	"antara + dhe + a" "disappears."
antaradhāyi	"aor. of antaradhāyati" "disappeared."
antaraghara	"nt." "inner village or house."
antarahita	"pp. of antardhāyati" "disappeared."
antarakappa	"m." "intermediatory kappa."
antarantarā	"adv." "now and then; occasionally."
antarasāṭaka	"nt." "inner garment."
antaravassa	"m." "rainy season."
antaravāsaka	"m." "inner garment."
antaraṁsa	"m." "space between two shoulders."
antaraṭṭhaka	"nt." "the coldest eight days of the winter, when snow falls (in India)."
Antarctic	"(adj.) dakkhiṇantagata."
antare	"loc." "in between; among."
antarena	"nt." "in between."
antarika	"adj." "intermediate; next." "antarikā (f.), interval; interstice."
antarākathā	"f." "in between talk."
antarāla	"nt." "interval."
antarāmagge -	"on the way; on the road."
antarāmaraṇa	"nt." "premature death."
antarāpaṇa	"m." "market place."
antarāya	"m." "obstacle; danger."
antarāyika	"adj." "forming an impediment."
antavantu	"adj." "having an end."
antavaṭṭi	"f." "coils of the intestines."
antaḷikkha	"nt." "the sky."
antecedence	"(f.) pubbaṅgamatā."
antecedent	"(adj.) puregāmi; pubbaṅgama. (nt.) purevuttapada."
antechamber	"(m.) antogabbha."
antedate	"(v.t.) niyamadinato pubbadinaṁ yojeti. (nt.) kālaniyamato pubbadina."
antelope	"(m.) eṇimiga; kuruṅga."
antepura	"nt." "1. inner town; 2. a harem."
antepurika	"adj." "belonging to a harem."
anterior	"(adj.) pubbatara."
antevāsika	"m." "one who lives with his master; an attendant; a pupil."
antevāsī	"m." "one who lives with his master; an attendant; a pupil."
anthem	"(nt.) devatthutigīta."
anthill	"(m.) vammika."
anthology	"(m.) sāravākyasaṅgaha."
anthrax	"(m.) antogaṇḍa."
anthropoid	"(adj.; m.) māṇavasadisa; mahāvānara."
anthropology	"(f.) māṇavavijjā."
anthropomorphous	"(adj.) manussākāra."
anti-aircraft	"(m.) vyomayānanāsaka."
antibilious	"(adj.) pittupasamaka."
antic	"(m.) hāsuppādaka; parihāsaka."
antichristian	"(adj.) kiṭṭhasamayaviruddha."
anticipant	"(adj.; n.) abhikaṅkhī; apekkhaka."
anticipate	"(v.t.) apekkhati; abhikaṅkhati. (pp.) apekkhita."
anticipation	"(f.) apekkha. (m.) pubbābhoga."
antidotal	"(adj.) visanāsaka."
antidote	"(nt.) visanāsakosadha."
antika	"adj." "(in cpds.), being at the end of; near. nt. neighbourhood."
antima	"adj." "last; final."
antimony	"(nt.) kapotañjana."
antinomy	"(m.) vidhivirodha."
antipathetic	"(adj.) pakativiruddha; viruddhasabhāva."
antipathy	"(m.) pakativirodha; (f.) sahajavirodhitā."
antipode	"(3.) paṭipakkhika; paṭiviruddha. (m.; plu.) pātālavāsino; paṭipakkhadesā."
antipole	"(m.) paṭiviruddha-akkha."
antiquarian	"(adj.) purāṇavatthu-visayaka. (m.) purātattaññu."
antiquary	"(m.) purātattagavesaka."
antiquate	"(v.t.) appacāraṁ or atītakālikaṁ karoti. (pp.) appacārīkata."
antiquated	"(adj.) parijiṇṇa."
antique	"(adj.) purāṇa; atītāyatta. (nt.) purāṇavatthu."
antiquity	"(m.) atītakāla. (nt.) purāṇatta."
antiseptic	"(adj.; n.) pūtināsaka."
antisocial	"(adj.) samājaviruddha."
antitheist	"(m.) anissaravādī."
antithesis	"(f.) viruddhatthatā; paṭipakkhatā."
antithetic	"(adj.) aññamaññaviruddha."
antitype	"(nt.) paṭhamanidassana."
antler	"(nt.) sākhāyutta-siṅga; migasiṅga."
antlered	"(adj.) visānī; migasiṅgayutta."
anto	"ind." "inside; within; inner."
antogabbha	"m." "inner-room."
antogadha	"adj." "included; contained."
antogata	"adj." "included; contained."
antoghara	"nt." "inner house."
antogāma	"m." "inner village."
antojana	"m." "people belonging to the family."
antojāta	"adj." "born in the house; a slave."
antokucchi	"m.; f." "womb."
antovassa	"m.; nt." "rainy season."
antovuttha	"adj." "kept inside."
anubaddha	"pp. of anubadhati" "connected with; followed by."
anubala	"nt." "1. help; stimulation; 2. a rear-guard."
anubandha	"m." "bond."
anubandhamāna	"pr.p." "following; chasing."
anubandhana	"nt." "1. connection; 2. chasing; 3. following."
anubandhati	"anu +badh + ṁ-a" "pursues to follow; connects."
anubandhi	"aor. of anubandhati" "pursued to follow; connected."
anubhavana	"nt." "experiencing of; undergoing; eating."
